websiteSku,convexRecordId,familyId,mediaStatus,renderMode,legacyUrl,releaseBlockers,catalogNotes,platePath,sourceQualityNote
GBCylBlu5WhtSht,kd7a8nrsv3b7ntjz3jydpc3qr181vxbk,cylinder-5ml-cobalt-blue-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/all-bottles/option_details.php?items_count=2&OPTinv_id=1792,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-5ml-cobalt-blue-13-415/GBCylBlu5WhtSht.front-on.webp,
GBCylAmb9MtlRollBlkDot,kd79ek981fq49816jeccj8gqdh81vzqd,cylinder-9ml-amber-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-metal-roller-ball-black-dot-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-amber-17-415/GBCylAmb9MtlRollBlkDot.front-on.webp,
GBCylAmb9MtlRollMattCu,kd7fk708191d67647q52s473hs81t9gr,cylinder-9ml-amber-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-metal-roller-ball-matte-copper-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-amber-17-415/GBCylAmb9MtlRollMattCu.front-on.webp,
GBCylAmb9MtlRollMattGl,kd78h4twy6bbeps2hka53y4j8581t16d,cylinder-9ml-amber-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-metal-roller-ball-matte-gold-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-amber-17-415/GBCylAmb9MtlRollMattGl.front-on.webp,
GBCylAmb9MtlRollMattSl,kd77h9gz449h856y8074j740j181v40m,cylinder-9ml-amber-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-metal-roller-ball-matte-silver-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-amber-17-415/GBCylAmb9MtlRollMattSl.front-on.webp,
GBCylAmb9MtlRollPnkDot,kd7ahhegw535myvpfgxqmeehpx81vxx2,cylinder-9ml-amber-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-metal-roller-ball-pink-dot-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-amber-17-415/GBCylAmb9MtlRollPnkDot.front-on.webp,
GBCylAmb9MtlRollShBlk,kd7e3der534y6k76hd7t5cnaxd81v3dz,cylinder-9ml-amber-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-metal-roller-ball-shiny-black-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-amber-17-415/GBCylAmb9MtlRollShBlk.front-on.webp,
GBCylAmb9MtlRollShnGl,kd7f6zvqjc5snqg5j64ngphk4h81tzdq,cylinder-9ml-amber-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-metal-roller-ball-shiny-gold-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-amber-17-415/GBCylAmb9MtlRollShnGl.front-on.webp,
GBCylAmb9MtlRollShnSl,kd7b6rw6h87y41epj3gazp27rs81tk56,cylinder-9ml-amber-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-metal-roller-ball-shiny-silver-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-amber-17-415/GBCylAmb9MtlRollShnSl.front-on.webp,
GBCylAmb9MtlRollSlDot,kd7b4d5tdpvpj8d8v7m62z18zn81t3v4,cylinder-9ml-amber-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-metal-roller-ball-silver-dot-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-amber-17-415/GBCylAmb9MtlRollSlDot.front-on.webp,
GBCylAmb9MtlRollWht,kd71a31w9dj8fwjgbknr584mns81vnm0,cylinder-9ml-amber-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-metal-roller-ball-white-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-amber-17-415/GBCylAmb9MtlRollWht.front-on.webp,
GBCylAmb9RollBlkDot,kd72a4s9f2vqgt1ngtye5pppvs81vb8h,cylinder-9ml-amber-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-plastic-roller-ball-black-dot-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-amber-17-415/GBCylAmb9RollBlkDot.front-on.webp,
GBCylAmb9RollMattCu,kd7b03b6g119rhy73esw11pghx81tp01,cylinder-9ml-amber-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-plastic-roller-ball-matte-copper-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-amber-17-415/GBCylAmb9RollMattCu.front-on.webp,
GBCylAmb9RollMattGl,kd757swv78j5r4nz5zzftk3rcx81t2ze,cylinder-9ml-amber-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-plastic-roller-ball-matte-gold-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-amber-17-415/GBCylAmb9RollMattGl.front-on.webp,
GBCylAmb9RollMattSl,kd7fnkekbmf247ewq1xsjwvdmx81vp8e,cylinder-9ml-amber-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-plastic-roller-ball-matte-silver-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-amber-17-415/GBCylAmb9RollMattSl.front-on.webp,
GBCylAmb9RollPnkDot,kd77msk3cxjgxb2dcmkrzhf97x81tx50,cylinder-9ml-amber-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-plastic-roller-ball-pink-dot-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-amber-17-415/GBCylAmb9RollPnkDot.front-on.webp,
GBCylAmb9RollShBlk,kd73gvq59bbak2tbrmvaxjks6181v743,cylinder-9ml-amber-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-plastic-roller-ball-shiny-black-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-amber-17-415/GBCylAmb9RollShBlk.front-on.webp,
GBCylAmb9RollShnGl,kd7aq508eh6fymw6g1xxp24ta581vzqw,cylinder-9ml-amber-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-plastic-roller-ball-shiny-gold-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-amber-17-415/GBCylAmb9RollShnGl.front-on.webp,
GBCylAmb9RollShnSl,kd77dr5886hkp75qw83ymvv6ts81vh44,cylinder-9ml-amber-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-plastic-roller-ball-shiny-silver-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-amber-17-415/GBCylAmb9RollShnSl.front-on.webp,
GBCylAmb9RollSlDot,kd79z3pfbzcktggzw5d1j5kxxx81vzqh,cylinder-9ml-amber-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-plastic-roller-ball-silver-dot-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-amber-17-415/GBCylAmb9RollSlDot.front-on.webp,
GBCylAmb9RollWht,kd76z5cdzpc2ztkynqr6d0361581t1ah,cylinder-9ml-amber-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-plastic-roller-ball-white-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-amber-17-415/GBCylAmb9RollWht.front-on.webp,
GBCylAmb9SpryBlk,kd7dv9eqaawf3469esr1jgbxc181t84k,cylinder-9ml-amber-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-sprayer-black-trim-and-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-amber-17-415/GBCylAmb9SpryBlk.front-on.webp,
GBCylAmb9SpryGl,kd77hekd25ssrenpvy22h89q9h81vd1n,cylinder-9ml-amber-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-sprayer-gold-trim-and-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-amber-17-415/GBCylAmb9SpryGl.front-on.webp,
GBCylAmb9SpryMattSl,kd7e45ersafegtb94aax2wp69n81tn5b,cylinder-9ml-amber-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-sprayer-matte-silver-trim-and-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-amber-17-415/GBCylAmb9SpryMattSl.front-on.webp,
GBCylAmb9SpryRd,kd76anw14nkngsyq5yd8z9m4nn81vs5q,cylinder-9ml-amber-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-sprayer-red-trim-and-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-amber-17-415/GBCylAmb9SpryRd.front-on.webp,
GBCylAmb9SpryShSl,kd735z8563qjrtncajnyvk1qe981tk6b,cylinder-9ml-amber-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-sprayer-shiny-silver-trim-and-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-amber-17-415/GBCylAmb9SpryShSl.front-on.webp,
GBCylAmb9SpryTur,kd7b4wzzxbfycmex6vr1gz2twn81tm0t,cylinder-9ml-amber-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-sprayer-turquoise-trim-and-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-amber-17-415/GBCylAmb9SpryTur.front-on.webp,
LBCylAmb9LtnBlk,kd76rxqjaxh09gxbm4z9r4mdn181t5vf,cylinder-9ml-amber-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-lotion-pump-black-trim-and-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-amber-17-415/LBCylAmb9LtnBlk.front-on.webp,
LBCylAmb9LtnGl,kd7bxhh4ss67mbdpjsarq9afdh81tjxd,cylinder-9ml-amber-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-lotion-pump-gold-trim-and-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-amber-17-415/LBCylAmb9LtnGl.front-on.webp,
LBCylAmb9LtnMtSl,kd7176wfz2ja6zbejnme8kxnv581tyxk,cylinder-9ml-amber-17-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/cylinder-design-9-ml-amber-glass-bottle-lotion-pump-matte-silver-trim-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-amber-17-415/LBCylAmb9LtnMtSl.front-on.webp,
GBTallCyl9BlkShSht,kd7c0md28r38gkyc6cbrcpzf4x8dnxke,cylinder-9ml-clear-13-415,validated_local,reviewed-body-anchor,https://www.bestbottles.com/all-bottles/option_details.php?items_count=8&OPTinv_id=4065,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-clear-13-415/GBTallCyl9BlkShSht.front-on.webp,Legacy raster; canvas size does not increase source detail
GBTallCyl9BlkSht,kd7b2n4q9q9nfzkwyykzz3n58581vx21,cylinder-9ml-clear-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-short-black-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-clear-13-415/GBTallCyl9BlkSht.front-on.webp,
GBTallCyl9CuSht,kd7b5gchq3f4a58kv90kxmmm4x8dm009,cylinder-9ml-clear-13-415,validated_local,reviewed-body-anchor,https://www.bestbottles.com/all-bottles/option_details.php?items_count=8&OPTinv_id=4066,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-clear-13-415/GBTallCyl9CuSht.front-on.webp,Legacy raster; canvas size does not increase source detail
GBTallCyl9Gl,kd78wne3dbvdc1n9ngnybqecrd81t2am,cylinder-9ml-clear-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-shiny-gold-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-clear-13-415/GBTallCyl9Gl.front-on.webp,
GBTallCyl9GlMattSht,kd7dz86mcdmg46a97ts4xe1x6x8dm06x,cylinder-9ml-clear-13-415,validated_local,reviewed-body-anchor,https://www.bestbottles.com/all-bottles/option_details.php?items_count=8&OPTinv_id=4067,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-clear-13-415/GBTallCyl9GlMattSht.front-on.webp,Legacy raster; canvas size does not increase source detail
GBTallCyl9GlSht,kd71brbgf6xccpxk3865z6v4e18dmx5a,cylinder-9ml-clear-13-415,validated_local,reviewed-body-anchor,https://www.bestbottles.com/all-bottles/option_details.php?items_count=8&OPTinv_id=4068,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-clear-13-415/GBTallCyl9GlSht.front-on.webp,Legacy raster; canvas size does not increase source detail
GBTallCyl9MtlRollBlkDot,kd740q8whf0v7p19cvrdr5fsqx81t3qb,cylinder-9ml-clear-13-415,validated_local,reviewed-body-anchor,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-metal-roller-ball-plug-black-shiny-cap-with-dots,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-clear-13-415/GBTallCyl9MtlRollBlkDot.front-on.webp,Merged master PSD
GBTallCyl9MtlRollBlkSh,kd75k9nf2bpmkj18y2db0danqh81vf3n,cylinder-9ml-clear-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-metal-roller-ball-plug-black-shiny-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-clear-13-415/GBTallCyl9MtlRollBlkSh.front-on.webp,
GBTallCyl9MtlRollCuMatt,kd7bxwgbey7pqdn253m1xaczyx81thws,cylinder-9ml-clear-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-metal-roller-ball-plug-matte-copper-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-clear-13-415/GBTallCyl9MtlRollCuMatt.front-on.webp,
GBTallCyl9MtlRollGlMatt,kd7693jcd9h8ymavmrpas7n70181tqh5,cylinder-9ml-clear-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-metal-roller-ball-plug-matte-gold-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-clear-13-415/GBTallCyl9MtlRollGlMatt.front-on.webp,
GBTallCyl9MtlRollGlSh,kd7c95ndnn5cyayz13rja7p2ps81vrbh,cylinder-9ml-clear-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-metal-roller-ball-plug-shiny-gold-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-clear-13-415/GBTallCyl9MtlRollGlSh.front-on.webp,
GBTallCyl9MtlRollPinkDot,kd7d99bgpjjew0rdmnxvcdkdn981ve06,cylinder-9ml-clear-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-metal-roller-ball-plug-pink-cap-with-dots,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-clear-13-415/GBTallCyl9MtlRollPinkDot.front-on.webp,
GBTallCyl9MtlRollSlDot,kd7ap0rrmmhjd032w83g3992q981tntd,cylinder-9ml-clear-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-metal-roller-ball-plug-silver-cap-with-dots,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-clear-13-415/GBTallCyl9MtlRollSlDot.front-on.webp,
GBTallCyl9MtlRollSlMatt,kd711y2jz27hjr78jjh3trdnz981t6sz,cylinder-9ml-clear-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-metal-roller-ball-plug-matte-silver-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-clear-13-415/GBTallCyl9MtlRollSlMatt.front-on.webp,
GBTallCyl9MtlRollSlSh,kd70t8s3q9gynxkj748a2feh3d81ta86,cylinder-9ml-clear-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-metal-roller-ball-plug-shiny-silver-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-clear-13-415/GBTallCyl9MtlRollSlSh.front-on.webp,
GBTallCyl9RollBlkDot,kd7b3tex06nz4421d2hynssekh81trhy,cylinder-9ml-clear-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-plastic-roller-ball-plug-black-shiny-cap-with-dots,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-clear-13-415/GBTallCyl9RollBlkDot.front-on.webp,
GBTallCyl9RollBlkSh,kd7980sq6ee4bny0ffcbtwyetn81vxb8,cylinder-9ml-clear-13-415,validated_local,reviewed-body-anchor,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-plastic-roller-ball-plug-black-shiny-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-clear-13-415/GBTallCyl9RollBlkSh.front-on.webp,Legacy raster; canvas size does not increase source detail
GBTallCyl9RollCuMatt,kd72z64g5qehe465ntcma1jvj981t8hn,cylinder-9ml-clear-13-415,validated_local,reviewed-body-anchor,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-plastic-roller-ball-plug-matte-copper-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-clear-13-415/GBTallCyl9RollCuMatt.front-on.webp,Legacy raster; canvas size does not increase source detail
GBTallCyl9RollGlMatt,kd7fnr8cc0cdyj7enfjc0j3sr981v75h,cylinder-9ml-clear-13-415,validated_local,reviewed-body-anchor,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-plastic-roller-ball-plug-matte-gold-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-clear-13-415/GBTallCyl9RollGlMatt.front-on.webp,Legacy raster; canvas size does not increase source detail
GBTallCyl9RollGlSh,kd70qzt9nq4ysaqgzbxwn2phf581te57,cylinder-9ml-clear-13-415,validated_local,reviewed-body-anchor,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-plastic-roller-ball-plug-shiny-gold-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-clear-13-415/GBTallCyl9RollGlSh.front-on.webp,Legacy raster; canvas size does not increase source detail
GBTallCyl9RollPinkDot,kd73xxd7t9mj61y7wrgkz3bbwx81v09x,cylinder-9ml-clear-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-plastic-roller-ball-plug-pink-cap-with-dots,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-clear-13-415/GBTallCyl9RollPinkDot.front-on.webp,
GBTallCyl9RollSlDot,kd74357gymmntckrx6gr6yvtz581tesg,cylinder-9ml-clear-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-plastic-roller-ball-plug-silver-cap-with-dots,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-clear-13-415/GBTallCyl9RollSlDot.front-on.webp,
GBTallCyl9RollSlMatt,kd74hp0krav6pny3t52v0ryrms81tb8b,cylinder-9ml-clear-13-415,validated_local,reviewed-body-anchor,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-plastic-roller-ball-plug-matte-silver-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-clear-13-415/GBTallCyl9RollSlMatt.front-on.webp,Legacy raster; canvas size does not increase source detail
GBTallCyl9RollSlSh,kd74v9ztx125qxz19wesfp5qcx81v74w,cylinder-9ml-clear-13-415,validated_local,reviewed-body-anchor,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-plastic-roller-ball-plug-shiny-silver-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-clear-13-415/GBTallCyl9RollSlSh.front-on.webp,Legacy raster; canvas size does not increase source detail
GBTallCyl9Sl,kd78dn34q85at0s1rkq6w88bcn81tpqb,cylinder-9ml-clear-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-shiny-silver-cap,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-clear-13-415/GBTallCyl9Sl.front-on.webp,
GBTallCyl9SlMattSht,kd7b5mw03j7sk07vnx59hpgtpd8dm3v2,cylinder-9ml-clear-13-415,validated_local,reviewed-body-anchor,https://www.bestbottles.com/all-bottles/option_details.php?items_count=8&OPTinv_id=4069,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-clear-13-415/GBTallCyl9SlMattSht.front-on.webp,Legacy raster; canvas size does not increase source detail
GBTallCyl9SlSht,kd78yc3s7m12kpbzhnzyhd9xdx8dmr7c,cylinder-9ml-clear-13-415,validated_local,reviewed-body-anchor,https://www.bestbottles.com/all-bottles/option_details.php?items_count=8&OPTinv_id=4070,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-clear-13-415/GBTallCyl9SlSht.front-on.webp,Legacy raster; canvas size does not increase source detail
GBTallCyl9SpryBlkMatt,kd794qvqmb2ena6snana8a67a181vhjf,cylinder-9ml-clear-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-matte-black-spray,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-clear-13-415/GBTallCyl9SpryBlkMatt.front-on.webp,
GBTallCyl9SpryBlkSh,kd7d6507mv55td68ct2204jz8n81vkdn,cylinder-9ml-clear-13-415,validated_local,validated-master-reuse,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-shiny-black-spray,,,/Users/jordanrichter/.codex/worktrees/cc9c/Best-Bottles-Website-02-20-2026/dist/paper-doll/cylinder-complete/plates/cylinder-9ml-clear-13-415/GBTallCyl9SpryBlkSh.front-on.webp,
